ZIP_CODE,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,Group_Count
11214.0,531 - Smoke or odor removal,2016,1
11355.0,411 - Gasoline or other flammable liquid spill,2015,1
11214.0,531 - Smoke or odor removal,2015,1
11214.0,342 - Search for person in water,2017,1
11214.0,"370 - Electrical rescue, other",2014,1
11355.0,461 - Building or structure weakened or collapsed,2016,1
11355.0,461 - Building or structure weakened or collapsed,2017,1
11214.0,365 - Watercraft rescue,2016,1
11214.0,365 - Watercraft rescue,2015,1
11214.0,365 - Watercraft rescue,2014,1
11214.0,361 - Swimming/recreational water areas rescue,2014,1
11214.0,357 - Extrication of victim(s) from machinery,2017,1
11214.0,352 - Extrication of victim(s) from vehicle,2016,1
11214.0,351 - Extrication of victim(s) from building/structure,2017,1
11214.0,351 - Extrication of victim(s) from building/structure,2016,1
11214.0,"350 - Extrication, rescue, other",2014,1
11214.0,"350 - Extrication, rescue, other",2013,1
11214.0,342 - Search for person in water,2016,1
11214.0,512 - Ring or jewelry removal,2013,1
11214.0,342 - Search for person in water,2014,1
11214.0,"340 - Search for lost person, other",2013,1
11214.0,"321 - EMS call, excluding vehicle accident with injury",2017,1
11214.0,"321 - EMS call, excluding vehicle accident with injury",2015,1
11214.0,243 - Fireworks explosion (no fire),2016,1
11214.0,"210 - Overpressure rupture from steam, other",2014,1
11355.0,512 - Ring or jewelry removal,2013,1
11355.0,512 - Ring or jewelry removal,2015,1
11355.0,512 - Ring or jewelry removal,2016,1
11214.0,162 - Outside equipment fire,2015,1
11214.0,162 - Outside equipment fire,2014,1
11355.0,"520 - Water problem, other",2017,1
11355.0,521 - Water evacuation,2015,1
11355.0,461 - Building or structure weakened or collapsed,2014,1
11355.0,"460 - Accident, potential accident, other",2015,1
11355.0,"460 - Accident, potential accident, other",2014,1
11214.0,"370 - Electrical rescue, other",2016,1
11214.0,"480 - Attempted burning, illegal action, other",2014,1
11214.0,461 - Building or structure weakened or collapsed,2016,1
11214.0,461 - Building or structure weakened or collapsed,2015,1
11214.0,461 - Building or structure weakened or collapsed,2014,1
11355.0,413 - Oil or other combustible liquid spill,2015,1
11355.0,413 - Oil or other combustible liquid spill,2016,1
11214.0,"460 - Accident, potential accident, other",2017,1
11355.0,"420 - Toxic condition, other",2013,1
11355.0,423 - Refrigeration leak,2013,1
11355.0,423 - Refrigeration leak,2016,1
11214.0,"460 - Accident, potential accident, other",2016,1
11214.0,"460 - Accident, potential accident, other",2013,1
11355.0,"440 - Electrical  wiring/equipment problem, other",2013,1
11214.0,4401 - Compact Fluorescent Bulb,2013,1
11214.0,422 - Chemical spill or leak,2013,1
11214.0,413 - Oil or other combustible liquid spill,2016,1
11355.0,4401 - Compact Fluorescent Bulb,2017,1
11355.0,"441 - Heat from short circuit (wiring), defective/worn",2017,1
11355.0,442 - Overheated motor,2013,1
11355.0,442 - Overheated motor,2015,1
11214.0,413 - Oil or other combustible liquid spill,2013,1
11214.0,4004 - Scaffold Incident,2014,1
11214.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,1
11214.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2014,1
11214.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2013,1
11214.0,381 - Rescue or EMS standby,2016,1
11214.0,"370 - Electrical rescue, other",2017,1
11356.0,143 - Grass fire,2015,1
11213.0,"130 - Mobile property (vehicle) fire, other",2015,1
11213.0,"130 - Mobile property (vehicle) fire, other",2014,1
11211.0,641 - Vicinity alarm (incident in other location),2016,1
11211.0,"713 - Telephone, malicious false alarm",2014,1
11211.0,"711 - Municipal alarm system, malicious false alarm",2016,1
11211.0,"700 - False alarm or false call, other",2014,1
11211.0,671 - HazMat release investigation w/no HazMat,2017,1
11211.0,671 - HazMat release investigation w/no HazMat,2015,1
11211.0,"661 - EMS call, party transported by non-fire agency",2015,1
11211.0,"653 - Smoke from barbecue, tar kettle",2016,1
11211.0,"653 - Smoke from barbecue, tar kettle",2014,1
11211.0,"652 - Steam, vapor, fog or dust thought to be smoke",2017,1
11211.0,"652 - Steam, vapor, fog or dust thought to be smoke",2013,1
11211.0,"650 - Steam, other gas mistaken for smoke, other",2016,1
11356.0,732 - Extinguishing system activation due to malfunction,2017,1
11356.0,733 - Smoke detector activation due to malfunction,2014,1
11211.0,641 - Vicinity alarm (incident in other location),2014,1
11356.0,"700 - False alarm or false call, other",2013,1
11211.0,631 - Authorized controlled burning,2014,1
11211.0,621 - Wrong location,2017,1
11211.0,621 - Wrong location,2013,1
11211.0,554 - Assist invalid,2016,1
11211.0,554 - Assist invalid,2014,1
11211.0,554 - Assist invalid,2013,1
11211.0,552 - Police matter,2017,1
11211.0,552 - Police matter,2016,1
11211.0,531 - Smoke or odor removal,2013,1
11211.0,512 - Ring or jewelry removal,2017,1
11356.0,740B - Unnecessary alarm/other known cause,2015,1
11211.0,"460 - Accident, potential accident, other",2015,1
11356.0,742 - Extinguishing system activation,2013,1
11356.0,"700 - False alarm or false call, other",2014,1
11356.0,"661 - EMS call, party transported by non-fire agency",2014,1
11356.0,552 - Police matter,2015,1
11211.0,812 - Flood assessment,2017,1
11212.0,132 - Road freight or transport vehicle fire,2016,1
11356.0,553 - Public service,2014,1
11212.0,132 - Road freight or transport vehicle fire,2014,1
11212.0,132 - Road freight or transport vehicle fire,2013,1
11212.0,"130 - Mobile property (vehicle) fire, other",2017,1
11212.0,"130 - Mobile property (vehicle) fire, other",2016,1
11356.0,"600 - Good intent call, other",2013,1
11212.0,"115 - Incinerator overload or malfunction, fire confined",2016,1
11212.0,"114 - Chimney or flue fire, confined to chimney or flue",2017,1
11212.0,"114 - Chimney or flue fire, confined to chimney or flue",2016,1
11212.0,"114 - Chimney or flue fire, confined to chimney or flue",2015,1
11212.0,"114 - Chimney or flue fire, confined to chimney or flue",2014,1
11211.0,814 - Lightning strike (no fire),2014,1
11211.0,742 - Extinguishing system activation,2015,1
11356.0,"661 - EMS call, party transported by non-fire agency",2013,1
11211.0,"741 - Sprinkler activation, no fire - unintentional",2017,1
11356.0,622 - No incident found on arrival at dispatch address,2013,1
11211.0,734 - Heat detector activation due to malfunction,2014,1
11211.0,733 - Smoke detector activation due to malfunction,2017,1
11356.0,622 - No incident found on arrival at dispatch address,2016,1
11211.0,733 - Smoke detector activation due to malfunction,2015,1
11211.0,"730 - System malfunction, other",2017,1
11356.0,"650 - Steam, other gas mistaken for smoke, other",2016,1
11211.0,"730 - System malfunction, other",2013,1
11211.0,721 - Bomb scare - no bomb,2016,1
11211.0,"714 - Central station, malicious false alarm",2015,1
11356.0,"652 - Steam, vapor, fog or dust thought to be smoke",2015,1
11356.0,"653 - Smoke from barbecue, tar kettle",2015,1
11356.0,742 - Extinguishing system activation,2017,1
11356.0,"744 - Detector activation, no fire - unintentional",2013,1
11211.0,"451 - Biological hazard, confirmed or suspected",2016,1
11211.0,"321 - EMS call, excluding vehicle accident with injury",2017,1
11211.0,352 - Extrication of victim(s) from vehicle,2014,1
11211.0,351 - Extrication of victim(s) from building/structure,2016,1
11211.0,351 - Extrication of victim(s) from building/structure,2015,1
11357.0,"150 - Outside rubbish fire, other",2014,1
11357.0,"150 - Outside rubbish fire, other",2015,1
11357.0,"150 - Outside rubbish fire, other",2016,1
11211.0,351 - Extrication of victim(s) from building/structure,2013,1
11211.0,"350 - Extrication, rescue, other",2015,1
11211.0,"350 - Extrication, rescue, other",2014,1
11211.0,342 - Search for person in water,2014,1
11357.0,"160 - Special outside fire, other",2014,1
11211.0,342 - Search for person in water,2013,1
11211.0,341 - Search for person on land,2014,1
11357.0,"240 - Explosion (no fire), other",2016,1
11211.0,"451 - Biological hazard, confirmed or suspected",2015,1
11357.0,243 - Fireworks explosion (no fire),2013,1
11357.0,243 - Fireworks explosion (no fire),2016,1
11357.0,243 - Fireworks explosion (no fire),2017,1
11211.0,243 - Fireworks explosion (no fire),2017,1
11211.0,243 - Fireworks explosion (no fire),2016,1
11211.0,243 - Fireworks explosion (no fire),2014,1
11211.0,212 - Overpressure rupture of steam boiler,2015,1
11211.0,211 - Overpressure rupture of steam pipe or pipeline,2013,1
11357.0,"321 - EMS call, excluding vehicle accident with injury",2014,1
11357.0,"321 - EMS call, excluding vehicle accident with injury",2016,1
11211.0,"210 - Overpressure rupture from steam, other",2014,1
11211.0,"210 - Overpressure rupture from steam, other",2013,1
11211.0,163 - Outside gas or vapor combustion explosion,2017,1
11211.0,352 - Extrication of victim(s) from vehicle,2017,1
11211.0,354 - Trench/below-grade rescue,2014,1
11357.0,134 - Water vehicle fire,2014,1
11357.0,132 - Road freight or transport vehicle fire,2016,1
11211.0,444 - Power line down,2017,1
11356.0,"746 - Carbon monoxide detector activation, no CO",2014,1
11211.0,442 - Overheated motor,2016,1
11211.0,"441 - Heat from short circuit (wiring), defective/worn",2016,1
11211.0,"441 - Heat from short circuit (wiring), defective/worn",2014,1
11211.0,4401 - Compact Fluorescent Bulb,2013,1
11211.0,"430 - Radioactive condition, other",2014,1
11211.0,422 - Chemical spill or leak,2017,1
11211.0,421 - Chemical hazard (no spill or leak),2016,1
11211.0,421 - Chemical hazard (no spill or leak),2014,1
11357.0,112 - Fires in structure other than in a building,2016,1
11211.0,"410 - Combustible/flammable gas/liquid condition, other",2014,1
11211.0,"410 - Combustible/flammable gas/liquid condition, other",2013,1
11211.0,4004 - Scaffold Incident,2013,1
11211.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2017,1
11211.0,381 - Rescue or EMS standby,2013,1
11211.0,371 - Electrocution or potential electrocution,2014,1
11211.0,"370 - Electrical rescue, other",2016,1
11357.0,"118 - Trash or rubbish fire, contained",2014,1
11357.0,"118 - Trash or rubbish fire, contained",2015,1
11357.0,"118 - Trash or rubbish fire, contained",2016,1
11211.0,364 - Surf rescue,2014,1
11211.0,"360 - Water & ice-related rescue, other",2016,1
11211.0,357 - Extrication of victim(s) from machinery,2015,1
11211.0,355 - Confined space rescue,2017,1
11357.0,132 - Road freight or transport vehicle fire,2013,1
11211.0,354 - Trench/below-grade rescue,2015,1
11356.0,552 - Police matter,2017,1
11212.0,133 - Rail vehicle fire,2016,1
11213.0,"130 - Mobile property (vehicle) fire, other",2013,1
11212.0,621 - Wrong location,2014,1
11356.0,342 - Search for person in water,2015,1
11356.0,342 - Search for person in water,2016,1
11356.0,"350 - Extrication, rescue, other",2017,1
11212.0,"650 - Steam, other gas mistaken for smoke, other",2016,1
11212.0,"650 - Steam, other gas mistaken for smoke, other",2015,1
11356.0,352 - Extrication of victim(s) from vehicle,2016,1
11356.0,352 - Extrication of victim(s) from vehicle,2017,1
11212.0,"650 - Steam, other gas mistaken for smoke, other",2013,1
11356.0,353 - Removal of victim(s) from stalled elevator,2014,1
11212.0,641 - Vicinity alarm (incident in other location),2016,1
11356.0,353 - Removal of victim(s) from stalled elevator,2016,1
11356.0,354 - Trench/below-grade rescue,2016,1
11212.0,621 - Wrong location,2015,1
11356.0,365 - Watercraft rescue,2015,1
11356.0,"340 - Search for lost person, other",2016,1
11356.0,"370 - Electrical rescue, other",2015,1
11356.0,"400 - Hazardous condition, other",2013,1
11212.0,571A - Relocation,2013,1
11212.0,554 - Assist invalid,2015,1
11212.0,552 - Police matter,2015,1
11356.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2014,1
11212.0,542 - Animal rescue,2014,1
11356.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2016,1
11356.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2017,1
11356.0,"410 - Combustible/flammable gas/liquid condition, other",2013,1
11212.0,541 - Animal problem,2014,1
11212.0,531 - Smoke or odor removal,2014,1
11212.0,531 - Smoke or odor removal,2013,1
11356.0,342 - Search for person in water,2014,1
11212.0,"652 - Steam, vapor, fog or dust thought to be smoke",2013,1
11356.0,551 - Assist police or other governmental agency,2016,1
11212.0,742 - Extinguishing system activation,2015,1
11213.0,"115 - Incinerator overload or malfunction, fire confined",2015,1
11213.0,"114 - Chimney or flue fire, confined to chimney or flue",2014,1
11356.0,"200 - Overpressure rupture, explosion, overheat other",2014,1
11356.0,"200 - Overpressure rupture, explosion, overheat other",2015,1
11213.0,"114 - Chimney or flue fire, confined to chimney or flue",2013,1
11356.0,243 - Fireworks explosion (no fire),2016,1
11356.0,"251 - Excessive heat, scorch burns with no ignition",2014,1
11212.0,815 - Severe weather or natural disaster standby,2017,1
11212.0,"744 - Detector activation, no fire - unintentional",2017,1
11212.0,"744 - Detector activation, no fire - unintentional",2016,1
11212.0,"744 - Detector activation, no fire - unintentional",2015,1
11212.0,"743 - Smoke detector activation, no fire - unintentional",2017,1
11212.0,742 - Extinguishing system activation,2017,1
11212.0,742 - Extinguishing system activation,2014,1
11212.0,"661 - EMS call, party transported by non-fire agency",2014,1
11212.0,733 - Smoke detector activation due to malfunction,2017,1
11356.0,"321 - EMS call, excluding vehicle accident with injury",2015,1
11356.0,"321 - EMS call, excluding vehicle accident with injury",2016,1
11212.0,733 - Smoke detector activation due to malfunction,2014,1
11212.0,732 - Extinguishing system activation due to malfunction,2013,1
11212.0,"730 - System malfunction, other",2017,1
11212.0,"730 - System malfunction, other",2015,1
11212.0,"730 - System malfunction, other",2013,1
11212.0,721 - Bomb scare - no bomb,2015,1
11212.0,"672 - Biological hazard investigation, none found",2013,1
11356.0,324 - Motor vehicle accident with no injuries.,2013,1
11212.0,671 - HazMat release investigation w/no HazMat,2014,1
11212.0,"661 - EMS call, party transported by non-fire agency",2017,1
11212.0,482 - Threat to burn,2016,1
11212.0,481 - Attempt to burn,2014,1
11212.0,"480 - Attempted burning, illegal action, other",2016,1
11212.0,351 - Extrication of victim(s) from building/structure,2016,1
11212.0,411 - Gasoline or other flammable liquid spill,2013,1
11212.0,"410 - Combustible/flammable gas/liquid condition, other",2016,1
11212.0,"410 - Combustible/flammable gas/liquid condition, other",2015,1
11212.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2016,1
11212.0,4002 - Explosive Escort,2016,1
11212.0,381 - Rescue or EMS standby,2016,1
11356.0,"510 - Person in distress, other",2013,1
11212.0,381 - Rescue or EMS standby,2013,1
11356.0,"510 - Person in distress, other",2015,1
11212.0,371 - Electrocution or potential electrocution,2014,1
11356.0,"510 - Person in distress, other",2017,1
11212.0,"370 - Electrical rescue, other",2017,1
11212.0,"370 - Electrical rescue, other",2015,1
11212.0,351 - Extrication of victim(s) from building/structure,2013,1
11212.0,"480 - Attempted burning, illegal action, other",2014,1
11356.0,521 - Water evacuation,2015,1
11212.0,"251 - Excessive heat, scorch burns with no ignition",2016,1
11212.0,243 - Fireworks explosion (no fire),2017,1
11212.0,"240 - Explosion (no fire), other",2017,1
11212.0,"240 - Explosion (no fire), other",2014,1
11356.0,531 - Smoke or odor removal,2013,1
11212.0,221 - Overpressure rupture of air or gas pipe/pipeline,2016,1
11212.0,"210 - Overpressure rupture from steam, other",2017,1
11212.0,"210 - Overpressure rupture from steam, other",2014,1
11212.0,"210 - Overpressure rupture from steam, other",2013,1
11212.0,"160 - Special outside fire, other",2015,1
11212.0,"160 - Special outside fire, other",2013,1
11212.0,153 - Construction or demolition landfill fire,2013,1
11356.0,481 - Attempt to burn,2016,1
11356.0,"463 - Vehicle accident, general cleanup",2017,1
11356.0,"463 - Vehicle accident, general cleanup",2016,1
11356.0,"463 - Vehicle accident, general cleanup",2015,1
11356.0,413 - Oil or other combustible liquid spill,2013,1
11356.0,413 - Oil or other combustible liquid spill,2014,1
11356.0,413 - Oil or other combustible liquid spill,2016,1
11356.0,413 - Oil or other combustible liquid spill,2017,1
11356.0,423 - Refrigeration leak,2014,1
11212.0,"460 - Accident, potential accident, other",2017,1
11212.0,"460 - Accident, potential accident, other",2015,1
11212.0,"460 - Accident, potential accident, other",2013,1
11212.0,442 - Overheated motor,2017,1
11356.0,"430 - Radioactive condition, other",2017,1
11212.0,442 - Overheated motor,2016,1
11212.0,442 - Overheated motor,2014,1
11356.0,"440 - Electrical  wiring/equipment problem, other",2016,1
11356.0,"440 - Electrical  wiring/equipment problem, other",2017,1
11356.0,"441 - Heat from short circuit (wiring), defective/worn",2015,1
11356.0,442 - Overheated motor,2013,1
11356.0,442 - Overheated motor,2016,1
11356.0,443 - Breakdown of light ballast,2014,1
11212.0,"441 - Heat from short circuit (wiring), defective/worn",2015,1
11212.0,"440 - Electrical  wiring/equipment problem, other",2014,1
11212.0,422 - Chemical spill or leak,2013,1
11212.0,421 - Chemical hazard (no spill or leak),2017,1
11212.0,"420 - Toxic condition, other",2017,1
11212.0,"420 - Toxic condition, other",2014,1
11212.0,"420 - Toxic condition, other",2013,1
11356.0,"460 - Accident, potential accident, other",2014,1
11356.0,"463 - Vehicle accident, general cleanup",2013,1
11206.0,"730 - System malfunction, other",2015,1
11360.0,"360 - Water & ice-related rescue, other",2013,1
11102.0,671 - HazMat release investigation w/no HazMat,2015,1
11106.0,"150 - Outside rubbish fire, other",2015,1
11106.0,371 - Electrocution or potential electrocution,2014,1
11106.0,354 - Trench/below-grade rescue,2014,1
11106.0,352 - Extrication of victim(s) from vehicle,2014,1
11106.0,"350 - Extrication, rescue, other",2016,1
11106.0,"350 - Extrication, rescue, other",2013,1
11363.0,622 - No incident found on arrival at dispatch address,2015,1
11106.0,324 - Motor vehicle accident with no injuries.,2015,1
11106.0,"321 - EMS call, excluding vehicle accident with injury",2013,1
11106.0,"240 - Explosion (no fire), other",2016,1
11106.0,221 - Overpressure rupture of air or gas pipe/pipeline,2013,1
11106.0,213 - Steam rupture of pressure or process vessel,2013,1
11363.0,"652 - Steam, vapor, fog or dust thought to be smoke",2016,1
11106.0,"160 - Special outside fire, other",2017,1
11106.0,142 - Brush or brush-and-grass mixture fire,2016,1
11106.0,371 - Electrocution or potential electrocution,2016,1
11106.0,142 - Brush or brush-and-grass mixture fire,2014,1
11363.0,"730 - System malfunction, other",2017,1
11363.0,732 - Extinguishing system activation due to malfunction,2016,1
11106.0,133 - Rail vehicle fire,2013,1
11106.0,"130 - Mobile property (vehicle) fire, other",2013,1
11106.0,"117 - Commercial Compactor fire, confined to rubbish",2014,1
11106.0,"115 - Incinerator overload or malfunction, fire confined",2015,1
11363.0,735B - Unnecessary alarm/alarm system testing or servicing,2015,1
11105.0,"744 - Detector activation, no fire - unintentional",2015,1
11105.0,"744 - Detector activation, no fire - unintentional",2014,1
11105.0,"743 - Smoke detector activation, no fire - unintentional",2017,1
11105.0,"743 - Smoke detector activation, no fire - unintentional",2015,1
11105.0,"743 - Smoke detector activation, no fire - unintentional",2013,1
11106.0,371 - Electrocution or potential electrocution,2015,1
11106.0,371 - Electrocution or potential electrocution,2017,1
11105.0,742 - Extinguishing system activation,2015,1
11106.0,421 - Chemical hazard (no spill or leak),2013,1
11106.0,482 - Threat to burn,2017,1
11106.0,"480 - Attempted burning, illegal action, other",2014,1
11106.0,461 - Building or structure weakened or collapsed,2015,1
11363.0,461 - Building or structure weakened or collapsed,2013,1
11363.0,"463 - Vehicle accident, general cleanup",2016,1
11106.0,442 - Overheated motor,2017,1
11106.0,442 - Overheated motor,2015,1
11106.0,442 - Overheated motor,2013,1
11106.0,"441 - Heat from short circuit (wiring), defective/worn",2014,1
11106.0,"441 - Heat from short circuit (wiring), defective/worn",2013,1
11106.0,"440 - Electrical  wiring/equipment problem, other",2017,1
11106.0,"440 - Electrical  wiring/equipment problem, other",2016,1
11106.0,421 - Chemical hazard (no spill or leak),2016,1
11106.0,"420 - Toxic condition, other",2017,1
11363.0,554 - Assist invalid,2017,1
11106.0,"420 - Toxic condition, other",2016,1
11363.0,511 - Lock-out,2014,1
11363.0,512 - Ring or jewelry removal,2017,1
11106.0,413 - Oil or other combustible liquid spill,2013,1
11363.0,"520 - Water problem, other",2016,1
11106.0,"410 - Combustible/flammable gas/liquid condition, other",2015,1
11106.0,"410 - Combustible/flammable gas/liquid condition, other",2014,1
11363.0,531 - Smoke or odor removal,2017,1
11363.0,"550 - Public service assistance, other",2015,1
11363.0,"550 - Public service assistance, other",2016,1
11363.0,551 - Assist police or other governmental agency,2017,1
11106.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2013,1
11106.0,4002 - Explosive Escort,2014,1
11105.0,742 - Extinguishing system activation,2016,1
11105.0,"741 - Sprinkler activation, no fire - unintentional",2015,1
11201.0,422 - Chemical spill or leak,2017,1
11105.0,422 - Chemical spill or leak,2015,1
11105.0,"520 - Water problem, other",2015,1
11105.0,"520 - Water problem, other",2014,1
11105.0,512 - Ring or jewelry removal,2017,1
11105.0,"510 - Person in distress, other",2016,1
11105.0,"510 - Person in distress, other",2015,1
11364.0,132 - Road freight or transport vehicle fire,2016,1
11105.0,"460 - Accident, potential accident, other",2014,1
11105.0,442 - Overheated motor,2017,1
11105.0,442 - Overheated motor,2015,1
11105.0,"441 - Heat from short circuit (wiring), defective/worn",2014,1
11105.0,4401 - Compact Fluorescent Bulb,2013,1
11364.0,"150 - Outside rubbish fire, other",2014,1
11105.0,422 - Chemical spill or leak,2016,1
11105.0,"420 - Toxic condition, other",2013,1
11105.0,521 - Water evacuation,2014,1
11105.0,413 - Oil or other combustible liquid spill,2017,1
11364.0,154 - Dumpster or other outside trash receptacle fire,2013,1
11364.0,"160 - Special outside fire, other",2014,1
11364.0,"160 - Special outside fire, other",2016,1
11105.0,413 - Oil or other combustible liquid spill,2016,1
11105.0,"410 - Combustible/flammable gas/liquid condition, other",2017,1
11364.0,"210 - Overpressure rupture from steam, other",2013,1
11364.0,211 - Overpressure rupture of steam pipe or pipeline,2013,1
11364.0,241 - Munitions or bomb explosion (no fire),2013,1
11364.0,243 - Fireworks explosion (no fire),2014,1
11105.0,"410 - Combustible/flammable gas/liquid condition, other",2013,1
11105.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2017,1
11105.0,4003 - No Detector Activation Carbon Monoxide Incident or Emergency,2015,1
11105.0,"520 - Water problem, other",2016,1
11105.0,531 - Smoke or odor removal,2014,1
11105.0,740B - Unnecessary alarm/other known cause,2013,1
11105.0,"650 - Steam, other gas mistaken for smoke, other",2015,1
11105.0,733 - Smoke detector activation due to malfunction,2014,1
11105.0,"730 - System malfunction, other",2016,1
11363.0,740B - Unnecessary alarm/other known cause,2014,1
11363.0,740B - Unnecessary alarm/other known cause,2016,1
11105.0,"730 - System malfunction, other",2014,1
11105.0,721 - Bomb scare - no bomb,2013,1
11105.0,"661 - EMS call, party transported by non-fire agency",2013,1
11105.0,"653 - Smoke from barbecue, tar kettle",2014,1
11363.0,"746 - Carbon monoxide detector activation, no CO",2013,1
11363.0,"746 - Carbon monoxide detector activation, no CO",2014,1
11363.0,"746 - Carbon monoxide detector activation, no CO",2016,1
11363.0,"813 - Wind storm, tornado/hurricane assessment",2014,1
11105.0,"652 - Steam, vapor, fog or dust thought to be smoke",2015,1
11105.0,"650 - Steam, other gas mistaken for smoke, other",2014,1
11105.0,531 - Smoke or odor removal,2015,1
11105.0,641 - Vicinity alarm (incident in other location),2013,1
11105.0,621 - Wrong location,2013,1
11105.0,"555 - Defective elevator, no occupants",2017,1
11105.0,554 - Assist invalid,2017,1
11105.0,553 - Public service,2017,1
11364.0,112 - Fires in structure other than in a building,2016,1
11105.0,553 - Public service,2015,1
11105.0,552 - Police matter,2014,1
11105.0,552 - Police matter,2013,1
11364.0,"116 - Fuel burner/boiler malfunction, fire confined",2014,1
11105.0,551 - Assist police or other governmental agency,2013,1
11105.0,541 - Animal problem,2015,1
11105.0,"540 - Animal problem, other",2017,1
11106.0,"510 - Person in distress, other",2013,1
11106.0,521 - Water evacuation,2013,1
11106.0,531 - Smoke or odor removal,2015,1
11363.0,111 - Building fire,2013,1
11201.0,"340 - Search for lost person, other",2016,1
11201.0,"340 - Search for lost person, other",2014,1
11201.0,"251 - Excessive heat, scorch burns with no ignition",2013,1
11201.0,"240 - Explosion (no fire), other",2015,1
11201.0,223 - Air or gas rupture of pressure or process vessel,2013,1
11201.0,221 - Overpressure rupture of air or gas pipe/pipeline,2016,1
11201.0,"220 - Overpressure rupture from air or gas, other",2017,1
11362.0,"746 - Carbon monoxide detector activation, no CO",2015,1
11201.0,212 - Overpressure rupture of steam boiler,2015,1
11362.0,"746 - Carbon monoxide detector activation, no CO",2017,1
11363.0,"100 - Fire, other",2013,1
11201.0,211 - Overpressure rupture of steam pipe or pipeline,2016,1
11201.0,"210 - Overpressure rupture from steam, other",2017,1
11201.0,"210 - Overpressure rupture from steam, other",2015,1
11362.0,742 - Extinguishing system activation,2016,1
11201.0,161 - Outside storage fire,2013,1
11363.0,112 - Fires in structure other than in a building,2014,1
11363.0,112 - Fires in structure other than in a building,2015,1
11201.0,"150 - Outside rubbish fire, other",2014,1
11201.0,143 - Grass fire,2015,1
11363.0,"114 - Chimney or flue fire, confined to chimney or flue",2017,1
11201.0,142 - Brush or brush-and-grass mixture fire,2017,1
11363.0,"116 - Fuel burner/boiler malfunction, fire confined",2014,1
11201.0,138 - Off-road vehicle or heavy equipment fire,2015,1
11363.0,"116 - Fuel burner/boiler malfunction, fire confined",2016,1
11363.0,"116 - Fuel burner/boiler malfunction, fire confined",2017,1
11363.0,"118 - Trash or rubbish fire, contained",2013,1
11363.0,"118 - Trash or rubbish fire, contained",2015,1
11362.0,"743 - Smoke detector activation, no fire - unintentional",2016,1
11362.0,740B - Unnecessary alarm/other known cause,2016,1
11363.0,442 - Overheated motor,2015,1
11201.0,"370 - Electrical rescue, other",2014,1
11201.0,421 - Chemical hazard (no spill or leak),2016,1
11201.0,421 - Chemical hazard (no spill or leak),2014,1
11362.0,"652 - Steam, vapor, fog or dust thought to be smoke",2017,1
11362.0,"661 - EMS call, party transported by non-fire agency",2014,1
11201.0,421 - Chemical hazard (no spill or leak),2013,1
11201.0,"420 - Toxic condition, other",2017,1
11201.0,"420 - Toxic condition, other",2013,1
11362.0,"730 - System malfunction, other",2014,1
11201.0,"410 - Combustible/flammable gas/liquid condition, other",2014,1
11362.0,731 - Sprinkler activation due to malfunction,2014,1
11362.0,731 - Sprinkler activation due to malfunction,2016,1
11362.0,732 - Extinguishing system activation due to malfunction,2015,1
11201.0,"370 - Electrical rescue, other",2016,1
11201.0,"370 - Electrical rescue, other",2013,1
11201.0,"340 - Search for lost person, other",2017,1
11201.0,361 - Swimming/recreational water areas rescue,2014,1
11201.0,"360 - Water & ice-related rescue, other",2017,1
11201.0,"360 - Water & ice-related rescue, other",2016,1
11201.0,"360 - Water & ice-related rescue, other",2015,1
11201.0,357 - Extrication of victim(s) from machinery,2017,1
11201.0,354 - Trench/below-grade rescue,2017,1
11201.0,354 - Trench/below-grade rescue,2014,1
11201.0,351 - Extrication of victim(s) from building/structure,2016,1
11201.0,"350 - Extrication, rescue, other",2017,1
11201.0,"350 - Extrication, rescue, other",2016,1
11201.0,"350 - Extrication, rescue, other",2014,1
11201.0,342 - Search for person in water,2016,1
11201.0,341 - Search for person on land,2016,1
11363.0,"118 - Trash or rubbish fire, contained",2017,1
11201.0,133 - Rail vehicle fire,2015,1
11363.0,"140 - Natural vegetation fire, other",2016,1
11106.0,554 - Assist invalid,2014,1
11363.0,"350 - Extrication, rescue, other",2013,1
11363.0,352 - Extrication of victim(s) from vehicle,2017,1
11363.0,353 - Removal of victim(s) from stalled elevator,2014,1
11363.0,353 - Removal of victim(s) from stalled elevator,2015,1
11106.0,571A - Relocation,2017,1
11106.0,"571 - Cover assignment, standby, moveup",2017,1
11363.0,371 - Electrocution or potential electrocution,2016,1
11106.0,"571 - Cover assignment, standby, moveup",2014,1
11363.0,"400 - Hazardous condition, other",2015,1
11363.0,"400 - Hazardous condition, other",2016,1
11363.0,"400 - Hazardous condition, other",2017,1
11106.0,554 - Assist invalid,2017,1
11106.0,554 - Assist invalid,2016,1
11106.0,553 - Public service,2013,1
